REGIÓN,METROPOLITANA,DISTRITO,ESTACIÓN,BARRIO,ZONA,NRO INTEGRANTES,ESTADO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA BOSA,SAN MARTIN E-7,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA BOSA,LIBERTADOR.,URBANA,16,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA BOSA,OLARTE E-7,URBANA,24,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA BOSA,BOSA NARANJOS,URBANA,8,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA BOSA,BOSA PIAMONTE,URBANA,12,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA BOSA,NUEVA GRANADA E-7,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA BOSA,BOSA CARBONEL II,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,AMERICA,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA BOSA,BETANIA,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA BOSA,CHARLES DE GAULLE E-7,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA BOSA,ISRAELITAS E-7,URBANA,5,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,PATIO BONITO,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1,ESTACION DE POLICIA USAQUEN,SANTA BARBARA,URBANA,40,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,LA FRAGUITA E-15,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,SAN ANTONIO,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,CINCO DE NOVIEMBRE,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO CIUDAD JARDIN,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO  RESTREPO,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,CINCO DE NOVIEMBRE,URBANA,13,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,RESTREPO,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO CIUDAD JARDIN,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO CIUDAD JARDIN,URBANA,14,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO  RESTREPO,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO  RESTREPO,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO  RESTREPO,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,LA FRAGUITA E-15,URBANA,21,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA CANDELARIA,LA CATEDRAL E-17,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA CANDELARIA,BELEN E-17,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,POLICARPA,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,CIUDAD CARACAS,URBANA,22,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO CIUDAD JARDIN,URBANA,12,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO CIUDAD JARDIN,URBANA,22,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO SANTANDER,URBANA,24,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO  RESTREPO,URBANA,19,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO  RESTREPO,URBANA,28,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,SAN ANTONIO,URBANA,16,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO  RESTREPO,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,LUNA PARK E-15,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,SAN ANTONIO,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO  RESTREPO,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO  RESTREPO,URBANA,21,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,SAN ANTONIO,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,SANTA ISABEL SUR,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,SANTANDER INDUSTRIAL,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,RESTREPO OCCIDENTAL,URBANA,19,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,LA FRAGUA E-15,URBANA,16,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,SANTANDER INDUSTRIAL,URBANA,19,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,SEVILLA,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO CIUDAD JARDIN,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,LUNA PARK E-15,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,BARRIO  RESTREPO,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA ANTONIO NARIÑO,VILLA MAYOR,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA MARTIRES,LA SABANA E-14,URBANA,12,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA MARTIRES,LA PEPITA,URBANA,16,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,PINAL DEL RIO,URBANA,25,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,ALQUERIA LA FRAGUA,URBANA,11,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDOS OPERATIVOS DE SEGURIDAD CIUDADANA,ESTACION DE POLICIA SANTA FE,SANTA ROSA DE LIMA,URBANA,16,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,SANTA ROSA DE LIMA,URBANA,6,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,GUAVIO E-3,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,LOURDES,URBANA,14,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,LAS CRUCES,URBANA,13,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,GUAVIO E-3,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,LOS LACHES,URBANA,8,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,ROCIO,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,VIA CHOACHI E-3,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,LAS NIEVES E-3,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,SAN MARTIN E-3,URBANA,19,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,SAGRADO CORAZON E-3,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,SAN DIEGO E-3,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,SANTA INES,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,LA CAPUCHINA,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4,ESTACION DE POLICIA SANTA FE,CRUCE,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2,ESTACION DE POLICIA SAN CRISTOBAL,MONTE BELLO E-4,URBANA,21,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2,ESTACION DE POLICIA SAN CRISTOBAL,SAN VICENTE E-4,URBANA,6,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2,ESTACION DE POLICIA SAN CRISTOBAL,LA BELLEZA E-4,URBANA,12,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2,ESTACION DE POLICIA SAN CRISTOBAL,SANTA ANA SUR E-4,URBANA,12,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2,ESTACION DE POLICIA SAN CRISTOBAL,NARIÑO SUR E-4,URBANA,8,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2,ESTACION DE POLICIA SAN CRISTOBAL,LA COLMENA E-4,URBANA,19,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2,ESTACION DE POLICIA SAN CRISTOBAL,LA COLMENA E-4,URBANA,12,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2,ESTACION DE POLICIA SAN CRISTOBAL,GUACAMAYAS I-II E-4,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2,ESTACION DE POLICIA SAN CRISTOBAL,BELLA VISTA SUR E-4,URBANA,21,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2,ESTACION DE POLICIA SAN CRISTOBAL,SURAMERICA E-4,URBANA,7,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2,ESTACION DE POLICIA SAN CRISTOBAL,GUACAMAYAS III E-4,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2,ESTACION DE POLICIA SAN CRISTOBAL,GUACAMAYAS I-II E-4,URBANA,22,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2,ESTACION DE POLICIA SAN CRISTOBAL,GUACAMAYAS I-II E-4,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2,ESTACION DE POLICIA SAN CRISTOBAL,GUACAMAYAS I-II E-4,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,ALQUERIA LA FRAGUA,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,ROMA,URBANA,24,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,MIRA FLORES,URBANA,12,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,ROMA,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,ROMA  E-8,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,ROMA  E-8,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,ROMA  E-8,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,DELICIAS,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1,ESTACION DE POLICIA BARRIOS UNIDOS,JOSE JOAQUIN VARGAS,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1,ESTACION DE POLICIA BARRIOS UNIDOS,SAN FERNANDO,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,SANTA YOLANDA,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,ALTAMAR,URBANA,6,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,ALTAMAR,URBANA,6,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,DELICIAS,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,CALIFORNIA,URBANA,13,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,PERIODISTAS,URBANA,30,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,VILLA NELLY E-8,URBANA,25,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,AYACUCHO I - II E-8,URBANA,19,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,MARIA PAZ,URBANA,25,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,SANTA CATALINA,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,CENTRO AUTOMATICO DE DESPACHO O NUSE 123,ESTACION DE POLICIA KENNEDY,KENNEDY CENTRAL,URBANA,19,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,EL OLIVO KENNEDY    E-8,URBANA,25,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,KENNEDY CENTRAL,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,EL AMPARO,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,MARIA PAZ E-8,URBANA,25,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,ROMA  E-8,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,ROMA  E-8,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,CASA BLANCA,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,ROMA,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,ROMA  E-8,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,EL TRIUNFO,URBANA,7,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,LA RIVERA,URBANA,8,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,NUEVO DELICIAS E-8,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3,ESTACION DE POLICIA KENNEDY,LA FLORESTA,URBANA,11,ACTIVO
