FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,DESCRIPCION_CONDUCTA,ZONA,CANTIDAD
27/06/2018,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
27/06/2018,25,CUNDINAMARCA,25402,LA VEGA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
27/06/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
28/06/2018,25,CUNDINAMARCA,25805,TIBACUY,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
30/06/2018,25,CUNDINAMARCA,25758,SOPO,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
02/07/2018,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
02/07/2018,25,CUNDINAMARCA,25438,MEDINA,ARTICULO 332. CONTAMINACION AMBIENTAL,URBANA,1
03/07/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
04/07/2018,25,CUNDINAMARCA,25126,CAJICA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
05/07/2018,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,URBANA,1
06/07/2018,25,CUNDINAMARCA,25297,GACHETA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
07/07/2018,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
11/07/2018,25,CUNDINAMARCA,25875,VILLETA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
12/07/2018,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
13/07/2018,25,CUNDINAMARCA,25269,FACATATIVA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
13/07/2018,25,CUNDINAMARCA,25430,MADRID,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
17/07/2018,25,CUNDINAMARCA,25402,LA VEGA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
17/07/2018,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
18/07/2018,25,CUNDINAMARCA,25126,CAJICA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
21/07/2018,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 332. CONTAMINACION AMBIENTAL,RURAL,1
24/07/2018,25,CUNDINAMARCA,25269,FACATATIVA,ARTICULO 332. CONTAMINACION AMBIENTAL,URBANA,1
27/07/2018,25,CUNDINAMARCA,25269,FACATATIVA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
27/07/2018,25,CUNDINAMARCA,25878,VIOTA,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,URBANA,1
30/07/2018,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,URBANA,1
31/07/2018,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
31/07/2018,25,CUNDINAMARCA,25407,LENGUAZAQUE,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
01/08/2018,25,CUNDINAMARCA,25320,GUADUAS,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,URBANA,1
01/08/2018,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 332. CONTAMINACION AMBIENTAL,URBANA,1
02/08/2018,25,CUNDINAMARCA,25326,GUATAVITA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
02/08/2018,25,CUNDINAMARCA,25885,YACOPI,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
03/08/2018,25,CUNDINAMARCA,25297,GACHETA,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,URBANA,1
03/08/2018,25,CUNDINAMARCA,25407,LENGUAZAQUE,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
03/08/2018,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
03/08/2018,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
08/08/2018,25,CUNDINAMARCA,25175,CHIA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
09/08/2018,25,CUNDINAMARCA,25402,LA VEGA,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,URBANA,1
09/08/2018,25,CUNDINAMARCA,25407,LENGUAZAQUE,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
15/08/2018,25,CUNDINAMARCA,25200,COGUA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
16/08/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
17/08/2018,25,CUNDINAMARCA,25200,COGUA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
20/08/2018,25,CUNDINAMARCA,25779,SUSA,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,URBANA,1
23/08/2018,25,CUNDINAMARCA,25175,CHIA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
24/08/2018,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
27/08/2018,25,CUNDINAMARCA,25781,SUTATAUSA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
30/08/2018,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
30/08/2018,25,CUNDINAMARCA,25885,YACOPI,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
31/08/2018,25,CUNDINAMARCA,25200,COGUA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
31/08/2018,25,CUNDINAMARCA,25430,MADRID,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
31/08/2018,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
01/09/2018,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
01/09/2018,25,CUNDINAMARCA,25745,SIMIJACA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
05/09/2018,25,CUNDINAMARCA,25592,QUEBRADANEGRA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
05/09/2018,25,CUNDINAMARCA,25592,QUEBRADANEGRA,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,RURAL,1
05/09/2018,25,CUNDINAMARCA,25592,QUEBRADANEGRA,ARTICULO 332. CONTAMINACION AMBIENTAL,RURAL,1
06/09/2018,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 332. CONTAMINACION AMBIENTAL,RURAL,1
07/09/2018,25,CUNDINAMARCA,25386,LA MESA,ARTICULO 336. CAZA ILEGAL,RURAL,1
10/09/2018,25,CUNDINAMARCA,25200,COGUA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
12/09/2018,25,CUNDINAMARCA,25407,LENGUAZAQUE,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
12/09/2018,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
12/09/2018,25,CUNDINAMARCA,25875,VILLETA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
13/09/2018,25,CUNDINAMARCA,25200,COGUA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
13/09/2018,25,CUNDINAMARCA,25386,LA MESA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
13/09/2018,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 330A. MANEJO ILICITO DE ESPECIES EXOTICAS,URBANA,1
14/09/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
15/09/2018,25,CUNDINAMARCA,25001,AGUA DE DIOS,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
15/09/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
18/09/2018,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
19/09/2018,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,RURAL,1
21/09/2018,25,CUNDINAMARCA,25326,GUATAVITA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
21/09/2018,25,CUNDINAMARCA,25736,SESQUILE,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,RURAL,1
25/09/2018,25,CUNDINAMARCA,25488,NILO,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
25/09/2018,25,CUNDINAMARCA,25488,NILO,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,URBANA,1
28/09/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
29/09/2018,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
29/09/2018,25,CUNDINAMARCA,25781,SUTATAUSA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
01/10/2018,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
01/10/2018,25,CUNDINAMARCA,25297,GACHETA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
01/10/2018,25,CUNDINAMARCA,25513,PACHO,ARTICULO 332. CONTAMINACION AMBIENTAL,URBANA,1
02/10/2018,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,URBANA,1
02/10/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
05/10/2018,25,CUNDINAMARCA,25200,COGUA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
06/10/2018,25,CUNDINAMARCA,25407,LENGUAZAQUE,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
08/10/2018,25,CUNDINAMARCA,25200,COGUA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
08/10/2018,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
09/10/2018,25,CUNDINAMARCA,25772,SUESCA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
10/10/2018,25,CUNDINAMARCA,25200,COGUA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
10/10/2018,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
11/10/2018,25,CUNDINAMARCA,25491,NOCAIMA,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,URBANA,1
11/10/2018,25,CUNDINAMARCA,25777,SUPATA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
11/10/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
11/10/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
16/10/2018,25,CUNDINAMARCA,25297,GACHETA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
17/10/2018,25,CUNDINAMARCA,25200,COGUA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
18/10/2018,25,CUNDINAMARCA,25200,COGUA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
19/10/2018,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
19/10/2018,25,CUNDINAMARCA,25772,SUESCA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
20/10/2018,25,CUNDINAMARCA,25430,MADRID,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
21/10/2018,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
22/10/2018,25,CUNDINAMARCA,25200,COGUA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
24/10/2018,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
25/10/2018,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
25/10/2018,25,CUNDINAMARCA,25320,GUADUAS,ARTICULO 332. CONTAMINACION AMBIENTAL,URBANA,1
25/10/2018,25,CUNDINAMARCA,25793,TAUSA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
26/10/2018,25,CUNDINAMARCA,25407,LENGUAZAQUE,ARTICULO 332. CONTAMINACION AMBIENTAL,URBANA,2
26/10/2018,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
26/10/2018,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 332. CONTAMINACION AMBIENTAL,RURAL,1
26/10/2018,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 332. CONTAMINACION AMBIENTAL,RURAL,1
29/10/2018,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
30/10/2018,25,CUNDINAMARCA,25035,ANAPOIMA,ARTICULO 336. CAZA ILEGAL,URBANA,1
30/10/2018,25,CUNDINAMARCA,25200,COGUA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
31/10/2018,25,CUNDINAMARCA,25407,LENGUAZAQUE,ARTICULO 333. CONTAMINACION AMBIENTAL POR EXPLOTACION DE YACIMIENTO MINERO O HIDROCARBURO,RURAL,1
31/10/2018,25,CUNDINAMARCA,25407,LENGUAZAQUE,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
03/11/2018,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
06/11/2018,25,CUNDINAMARCA,25200,COGUA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
13/11/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 333. CONTAMINACION AMBIENTAL POR EXPLOTACION DE YACIMIENTO MINERO O HIDROCARBURO,RURAL,1
13/11/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
13/11/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
14/11/2018,25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,URBANA,1
15/11/2018,25,CUNDINAMARCA,25019,ALBAN,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
20/11/2018,25,CUNDINAMARCA,25286,FUNZA,ARTICULO 332A. CONTAMINACION AMBIENTAL POR RESIDUOS SOLIDOS PELIGROSOS,URBANA,1
20/11/2018,25,CUNDINAMARCA,25817,TOCANCIPA,ARTICULO 332. CONTAMINACION AMBIENTAL,URBANA,1
21/11/2018,25,CUNDINAMARCA,25320,GUADUAS,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
22/11/2018,25,CUNDINAMARCA,25035,ANAPOIMA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
22/11/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
23/11/2018,25,CUNDINAMARCA,25407,LENGUAZAQUE,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
23/11/2018,25,CUNDINAMARCA,25839,UBALA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
28/11/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,URBANA,1
29/11/2018,25,CUNDINAMARCA,25269,FACATATIVA,ARTICULO 331. DAÑOS EN LOS RECURSOS NATURALES,URBANA,1
29/11/2018,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
30/11/2018,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
03/12/2018,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
03/12/2018,25,CUNDINAMARCA,25426,MACHETA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
04/12/2018,25,CUNDINAMARCA,25662,SAN JUAN DE RIO SECO,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
06/12/2018,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
10/12/2018,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
14/12/2018,25,CUNDINAMARCA,25740,SIBATE,ARTICULO 332. CONTAMINACION AMBIENTAL,URBANA,1
15/12/2018,25,CUNDINAMARCA,25269,FACATATIVA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
18/12/2018,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
01/01/2019,25,CUNDINAMARCA,25473,MOSQUERA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
02/01/2019,25,CUNDINAMARCA,25123,CACHIPAY,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
02/01/2019,25,CUNDINAMARCA,25662,SAN JUAN DE RIO SECO,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
03/01/2019,25,CUNDINAMARCA,25126,CAJICA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
03/01/2019,25,CUNDINAMARCA,25513,PACHO,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
04/01/2019,25,CUNDINAMARCA,25785,TABIO,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
05/01/2019,25,CUNDINAMARCA,25126,CAJICA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
08/01/2019,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
09/01/2019,25,CUNDINAMARCA,25793,TAUSA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
11/01/2019,25,CUNDINAMARCA,25653,SAN CAYETANO,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
12/01/2019,25,CUNDINAMARCA,25758,SOPO,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
14/01/2019,25,CUNDINAMARCA,25295,GACHANCIPA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
14/01/2019,25,CUNDINAMARCA,25295,GACHANCIPA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
17/01/2019,25,CUNDINAMARCA,25200,COGUA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
17/01/2019,25,CUNDINAMARCA,25286,FUNZA,ARTICULO 332. CONTAMINACION AMBIENTAL,URBANA,1
17/01/2019,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
17/01/2019,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 332. CONTAMINACION AMBIENTAL,URBANA,2
18/01/2019,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
18/01/2019,25,CUNDINAMARCA,25649,SAN BERNARDO,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
19/01/2019,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
19/01/2019,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
21/01/2019,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
21/01/2019,25,CUNDINAMARCA,25295,GACHANCIPA,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
21/01/2019,25,CUNDINAMARCA,25817,TOCANCIPA,ARTICULO 337. INVASION DE AREAS DE ESPECIAL IMPORTANCIA ECOLOGICA,URBANA,1
22/01/2019,25,CUNDINAMARCA,25407,LENGUAZAQUE,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
24/01/2019,25,CUNDINAMARCA,25181,CHOACHI,ARTICULO 332. CONTAMINACION AMBIENTAL,URBANA,1
24/01/2019,25,CUNDINAMARCA,25407,LENGUAZAQUE,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
25/01/2019,25,CUNDINAMARCA,25175,CHIA,ARTICULO 338. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
25/01/2019,25,CUNDINAMARCA,25513,PACHO,ARTICULO 328. ILICITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
